Customer,Site,Device Class,Device Name,OS,Status,Patch Category,Count,Matched to Inventory
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-BRS0R74,11 Pro ,Not Installed,Security Updates,7,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-CFM46F4,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-CJ8BN74,11 Pro ,Not Installed,Security Updates,4,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-D4RVQ74,11 Enterprise ,Not Installed,Security Updates,3,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-D7K1R74,11 Enterprise ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-DC11R74,11 Enterprise ,Not Installed,Security Updates,7,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Workstation,RMF-DT-39F6XB4,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Workstation,RMF-DT-5N21X74,11 Pro ,Not Installed,Security Updates,9,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Workstation,RMF-DT-69F6XB4,11 Pro ,Not Installed,Security Updates,9,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Workstation,RMF-DT-69F6XB4,11 Pro ,Not Installed,Critical Updates,3,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Workstation,RMF-DT-96Z0X74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Workstation,RMF-DT-DVR0X74,11 Pro ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-F341R74,11 Pro ,Not Installed,Security Updates,4,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-F7G0R74,11 Pro ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-F7GRM74,11 Pro ,Not Installed,Security Updates,12,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-FJG1R74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-FMJ5N64,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-G1ZYN94,11 Business ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-GDM46F4,11 Enterprise ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-GG90R74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-GJG1R74,11 Enterprise ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-GYZ6N64,11 Business ,Not Installed,Security Updates,5,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-GYZ6N64,11 Business ,Not Installed,Critical Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-HMKVQ74,11 Enterprise ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-HQ1VQ74,11 Enterprise ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-J2H3N74,11 Enterprise ,Not Installed,Security Updates,4,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-JCZYN94,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-JGTLN94,11 Pro ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-JH90R74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-JL40R74,11 Pro ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Laptop,RMF-LT-71W0R74,11 Business ,Not Installed,Security Updates,7,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Workstation,RMF-MXL4123QDS,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Brindlee Fire Services,Windows Workstation,RMF-MXL9482WHK,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,DESKTOP-5410MHM,11 Enterprise ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-046060514857,11 Pro ,Not Installed,Security Updates,3,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-2mq4150d4x,11 Pro ,Not Installed,Security Updates,7,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-33G0R74,11 Pro ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-3FB7F94,11 Enterprise ,Not Installed,Security Updates,3,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-3VSYN94,11 Enterprise ,Not Installed,Security Updates,3,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-58ZYN94,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-5FM46F4,11 Business ,Not Installed,Security Updates,3,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-5FM46F4,11 Business ,Not Installed,Critical Updates,4,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Workstation,RMF-5KTTA42493,11 Enterprise ,Not Installed,Security Updates,13,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Workstation,RMF-5KTTA42568,11 Enterprise ,Not Installed,Security Updates,6,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-5L90R74,11 Business ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-7KG1R74,11 Enterprise ,Not Installed,Security Updates,7,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Workstation,RMF-7VC0X74,11 Enterprise ,Not Installed,Security Updates,4,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Workstation,RMF-7VC0X74,11 Enterprise ,Not Installed,Critical Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-8Q61R74,11 Enterprise ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-BT36N74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-C3G0R74,11 Enterprise ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-C9N3N74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-D5H3N74,11 Enterprise ,Not Installed,Security Updates,3,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Workstation,RMF-DT-2Q80X74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Workstation,RMF-DT-9N80X74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Workstation,RMF-DT-BP80X74,11 Pro ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-DXSYN94,11 Enterprise ,Not Installed,Security Updates,6,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Laptop,RMF-F3ZYN94,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Workstation,RMF-GP80X74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,Capstone Station 1 Admin,Windows Workstation,RMF-H3P83H4,11 Pro ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,"Capstone Station 3 (Escondido, CA)",Windows Workstation,RMF-2N50X74,11 Pro ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,"Capstone Station 4 (El Cajon, CA)",Windows Workstation,RMF-DT-DYC0X74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,"Capstone Station 6 (Roseville, CA)",Windows Laptop,RMF-B0TYN94,11 Pro ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,"Central AZ Fleet (Tempe, AZ)",Windows Laptop,RMF-24G0R74,11 Enterprise ,Failed,Security Updates,1,True
Brindlee Fire Services*,"Central AZ Fleet (Tempe, AZ)",Windows Laptop,RMF-24G0R74,11 Enterprise ,Not Installed,Security Updates,3,True
Brindlee Fire Services*,"Central AZ Fleet (Tempe, AZ)",Windows Laptop,RMF-2MQ4390HB5,11 Enterprise ,Not Installed,Security Updates,2,True
Brindlee Fire Services*,"Central AZ Fleet (Tempe, AZ)",Windows Laptop,RMF-5CG01696Z3,11 Enterprise ,Not Installed,Security Updates,3,True
Brindlee Fire Services*,"Central AZ Fleet (Tempe, AZ)",Windows Laptop,RMF-5CG0422RWW,11 Enterprise ,Not Installed,Security Updates,7,True
Brindlee Fire Services*,"Central AZ Fleet (Tempe, AZ)",Windows Laptop,RMF-5CG0422T4W,11 Pro ,Not Installed,Security Updates,4,True
Brindlee Fire Services*,"Central AZ Fleet (Tempe, AZ)",Windows Laptop,RMF-5NG1R74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,"Central AZ Fleet (Tempe, AZ)",Windows Laptop,RMF-70RVQ74,11 Enterprise ,Not Installed,Security Updates,1,True
Brindlee Fire Services*,"Central AZ Fleet (Tempe, AZ)",Windows Laptop,RMF-7SP0R74,11 Business ,Not Installed,Security Updates,3,True
Brindlee Fire Services*,"Central AZ Fleet (Tempe, AZ)",Windows Workstation,RMF-8CG9142JYB,11 Enterprise ,Not Installed,Security Updates,1,True
